step	time	T	T-cg	T-at	Ekin	res	angle_12	angle_12_cross	angle_160	angle_160_cross	angle_166	bond_124_cross	bond_125_cross	bond_71	bond_82	bond_82_cross	coulomb	dihedral_51	dihedral_51_cross	dihedral_83	dihedral_83_cross	lj	lj-14_0	lj-14_0_cross	lj-14_1	lj-14_1_cross	lj-14_2	lj-14_3	lj-14_4	lj-14_4_cross	tab-cg
65500	65.5	3.65174	3.35837	3.66145	8545.06	0.60499	472.324	81.6398	2775.99	235.004	854.006	8.03992	32.2679	1933.42	775.58	75.5516	204.247	444.376	98.9184	739.484	67.7355	-69.397	53.0479	18.1312	491.403	45.9799	4.70607	5.38511	57.5424	12.5911	0.962184
65600	65.6	3.5144	3.35837	3.51957	8223.7	0.60599	556.741	100.91	2838.73	229.655	846.145	8.21084	32.0115	1887.21	960.71	82.8731	210.883	430.856	98.2001	798.48	76.3927	-26.7476	58.1065	15.6624	493.05	47.925	2.82352	3.65212	46.6856	11.676	0.849222
65700	65.7	3.44932	3.35837	3.45233	8071.4	0.60699	519.606	108.81	2665.17	247.892	848.798	8.13374	32.2912	1870.05	861.21	127.282	213.362	442.838	95.2844	858.548	72.329	-90.305	62.7324	16.2905	510.361	51.3358	8.21291	7.89419	27.9543	11.3147	0.996635
65800	65.8	3.46247	3.35837	3.46592	8102.19	0.60799	542.106	105.031	2604.76	216.341	855.581	7.94148	32.6957	2059.39	830.03	92.1236	208.234	451.072	97.3325	744.821	73.7699	-80.8875	47.8511	8.4156	486.811	51.3993	2.71573	5.29643	46.4114	11.4883	1.10926
65900	65.9	3.50706	3.35837	3.51198	8206.52	0.60899	550.458	140.287	2604.95	258.003	850.513	8.34519	33.5805	1975.46	807.674	55.847	207.633	452.065	100.683	766.989	75.2566	-91.1841	64.2488	19.1555	456.39	61.4075	4.21899	4.27624	47.5508	12.5643	1.07722
66000	66	3.43642	3.35837	3.43901	8041.23	0.60999	491.469	120.267	2639.88	241.395	880.198	9.81204	32.2776	1981.31	741.808	73.6129	208.126	455.545	97.5343	789.12	76.3432	-118.531	47.2416	16.945	460.079	47.0459	0.855733	5.68038	43.1351	12.8116	1.0252
66100	66.1	3.54191	3.35837	3.54799	8288.07	0.61099	552.762	77.2334	2610.69	242.281	798.542	9.4475	32.2539	1905.36	796.98	87.9564	213.004	447.849	97.8433	758.562	82.6436	-78.9808	44.77	20.2604	464.463	55.5838	1.23852	5.25023	43.1753	10.7652	0.884964
66200	66.2	3.53503	3.35837	3.54088	8271.97	0.61199	510.638	97.6371	2545.71	223.386	817.816	8.97469	31.9806	1926.94	847.517	65.5289	217.133	437.02	96.9338	779.228	90.7651	-59.3504	43.8881	14.8909	486.442	60.0191	5.43154	4.00332	47.6554	11.6043	1.05251
66300	66.3	3.47295	3.35837	3.47674	8126.7	0.61299	538.446	108.349	2651.44	244.886	859.604	8.58091	31.3617	1877.58	863.285	107.126	216.981	433.044	96.6419	757.873	87.5038	-86.9392	49.4575	16.3072	488.47	51.5526	2.42645	5.67609	45.6692	11.6389	1.14022
66400	66.4	3.40119	3.35837	3.40261	7958.78	0.61399	554.939	93.3034	2486.39	208.946	947.211	8.41567	31.8274	2017.28	764.357	88.1613	218.045	435.37	95.1505	782.23	78.6383	-64.4436	39.6434	15.5158	506.839	54.7082	1.97145	8.35177	55.0056	10.5092	1.09751
66500	66.5	3.3886	3.35837	3.3896	7929.32	0.61499	491.305	126.227	2490.95	207.145	871.736	7.56233	31.3423	2040.6	798.243	49.2115	217.112	432.861	96.4692	714.289	68.527	-85.3076	48.0298	16.0883	493.941	49.464	5.54614	2.28962	53.8718	15.1106	0.882806
66600	66.6	3.47603	3.35837	3.47993	8133.91	0.61599	478.163	109.783	2599.37	232.948	777.48	7.75222	31.7748	1970.53	925.16	57.4076	222.371	427.366	93.3669	743.546	81.5393	-93.2487	45.0655	17.4583	499.411	57.1402	0.923465	4.37419	50.422	11.344	0.714196
66700	66.7	3.49584	3.35837	3.50039	8180.27	0.61699	506.26	114.369	2521.49	181.665	910.246	7.41573	32.1063	1801.67	814.507	84.3176	222.98	427.927	95.5222	702.189	76.7216	-100.64	41.5805	10.4691	468.238	45.19	3.75251	9.44269	47.058	9.12125	0.467074
66800	66.8	3.37407	3.35837	3.37459	7895.32	0.61799	511.409	130.606	2637.43	250.943	782.6	6.41475	30.7337	2007.44	809.207	84.8629	222.893	431.171	96.0092	716.584	74.2624	-111.628	54.0243	17.817	460.185	45.8679	1.23582	4.6011	41.0782	10.6088	0.235616
66900	66.9	3.43018	3.35837	3.43256	8026.63	0.61899	526.266	113.03	2764.98	244.596	799.556	6.46324	29.9745	2098.46	899.384	104.835	224.779	432.099	95.0735	792.427	80.6478	-74.4564	52.466	23.6795	472.7	54.1969	4.58364	4.68536	42.4651	10.7382	0.411397
67000	67	3.56979	3.35837	3.57679	8353.3	0.61999	517.51	91.7992	2805.39	241.855	783.162	6.64322	29.2521	1877.72	829.266	101.005	225.63	433.902	97.2861	835.83	88.1576	-107.258	54.6332	19.0821	498.771	51.1898	3.15936	7.62727	28.6493	10.6644	0.453325
67100	67.1	3.51363	3.35837	3.51877	8221.89	0.62099	462.247	121.903	2619.3	227.869	871.234	6.54439	29.4527	1792.45	918.453	77.1308	225.614	433.525	98.8285	829.564	89.6774	-108.119	38.2959	16.0928	469.159	52.116	3.11005	5.65636	43.985	10.6141	0.63755
67200	67.2	3.36545	3.35837	3.36568	7875.15	0.62199	507.143	91.5609	2731.51	220.169	803.214	6.22997	29.2493	1886.87	885.83	129.754	225.656	444.303	100.188	826.978	88.531	-81.1698	44.2657	10.4844	494.68	46.0919	3.43799	10.263	47.9494	9.99653	0.758893
67300	67.3	3.52278	3.35837	3.52822	8243.29	0.62299	514.419	86.7519	2469.52	215.217	829.836	5.73738	29.4067	1888.85	804.108	80.2424	225.073	443.476	100.174	786.988	90.1007	-72.0238	45.1295	12.3984	481.878	60.1274	1.12952	11.6298	37.0599	13.9609	0.833578
67400	67.4	3.53524	3.35837	3.54109	8272.45	0.62399	531.699	103.505	2693.82	200.382	823.802	5.61347	29.0359	1949.96	893.242	100.428	227.345	441.232	99.2496	772.554	81.0564	-69.8597	45.4138	8.74294	514.197	54.6987	3.02423	8.81921	37.7445	9.8114	1.23617
67500	67.5	3.503	3.35837	3.50779	8197.02	0.62499	546.098	88.6543	2622.46	196.346	913.628	5.28893	28.2326	1925.78	915.856	91.269	220.781	448.327	97.9764	824.653	71.959	-85.2775	47.743	8.27539	458.55	42.5596	2.30877	6.8565	59.7049	10.8065	1.50586
67600	67.6	3.68003	3.35837	3.69068	8611.27	0.62599	502.817	89.8798	2662.75	242.996	920.055	6.04842	28.3636	1908.77	902.079	56.7591	226.845	440.806	96.361	818.941	74.8261	-49.4698	51.5269	14.2344	489.576	62.625	0.57144	6.03928	48.5459	19.8158	1.80221
67700	67.7	3.44871	3.35837	3.4517	8069.97	0.62699	491.919	134.139	2535.85	232.751	822.982	6.23156	28.1828	1997.44	875.216	104.498	228.142	445.629	99.4686	820.06	72.3177	-85.7536	44.0239	19.0616	464.344	54.8927	3.11206	10.5426	46.7293	13.7829	1.96591
67800	67.8	3.52733	3.35837	3.53293	8253.96	0.62799	508.156	92.4359	2448.64	267.921	924.149	4.6941	27.6412	1887.19	771.583	101.223	228.397	439.495	100.681	852.802	77.6625	-96.4826	54.1997	22.0283	483.777	60.8243	4.28403	4.1023	45.5117	15.6428	2.04772
67900	67.9	3.54029	3.35837	3.54631	8284.27	0.62899	562.857	103.956	2521.94	281.369	890.235	4.52489	27.5649	1849.79	950.639	97.8861	225.228	459.005	100.225	840.738	77.2304	-83.8569	49.4112	22.6613	467.419	58.5383	-0.286032	9.72154	44.2321	12.3584	2.09919
68000	68	3.5657	3.35837	3.57257	8343.75	0.62999	524.81	99.762	2742.11	237.735	752.079	4.79957	27.3924	1873.43	840.491	58.6865	228.791	439.731	100.193	802.814	69.5136	-77.42	66.1175	9.27553	480.71	54.1607	0.631276	6.55575	46.8027	15.4458	2.07993
68100	68.1	3.46461	3.35837	3.46813	8107.2	0.63099	611.506	96.6569	2713.88	253.315	802.803	4.63277	27.1303	2083	870.995	91.5544	230.977	440.519	101.64	787.085	80.8391	-95.4846	55.5283	13.2434	490.323	48.8498	0.620568	7.6632	36.9704	12.2985	1.9333
68200	68.2	3.50963	3.35837	3.51463	8212.52	0.63199	515.604	96.3634	2785.16	206.987	816.753	3.97875	27.3696	1888.87	740.091	97.5223	231.404	441.493	97.2433	792.295	89.4708	-94.0465	73.6125	9.20565	469.387	52.8292	6.45023	5.76314	44.3755	15.8524	1.89792
68300	68.3	3.55777	3.35837	3.56437	8325.18	0.63299	545.165	87.1949	2615.65	241.779	855.209	4.52193	27.3965	2031.56	817.946	81.4724	224.445	452.73	98.8457	762.111	80.6322	-64.2665	65.0268	6.94376	451.029	50.5685	3.03366	4.06694	66.0407	13.2074	1.82931
68400	68.4	3.44069	3.35837	3.44342	8051.23	0.63399	563.092	92.5916	2494.12	230.876	775.207	4.66893	26.8742	1942.59	877.877	110.39	230.544	458.478	99.5201	824.876	78.9319	-73.7066	57.7269	16.6843	491.701	55.323	4.6709	7.59884	48.2538	11.4525	1.84401
68500	68.5	3.42641	3.35837	3.42867	8017.81	0.63499	498.936	96.3057	2656.77	206.203	823.212	4.66143	27.7343	1923.19	886.733	49.9701	234.597	442.572	100.241	803.721	83.5905	-65.1919	66.0182	8.53939	491.983	59.5487	0.280913	4.73155	53.7601	14.753	1.84798
68600	68.6	3.48608	3.35837	3.49031	8157.42	0.63599	526.383	101.326	2626.86	224.395	836.927	4.1808	26.6916	1907.1	855.858	95.802	231.831	454.068	98.2032	779.354	76.4287	-39.8036	53.4412	9.85369	463.236	62.7658	1.87769	3.14654	53.4752	10.6517	1.84317
68700	68.7	3.53794	3.35837	3.54388	8278.77	0.63699	492.134	115.942	2515.48	200.739	834.074	4.19081	26.8984	1928.23	886.225	52.5284	233.246	443.911	102.458	829.863	78.2603	-76.436	43.7978	13.984	464.436	58.6796	2.76331	5.92193	46.5586	14.1521	1.89662
68800	68.8	3.46376	3.35837	3.46725	8105.19	0.63799	570.466	104.522	2620.36	258.178	858.654	4.34038	26.5754	1749.37	758.662	82.8213	242.304	427.422	101.833	795.63	86.5422	-105.921	55.3611	21.1045	522.202	53.8983	2.66846	11.1624	33.1314	13.631	1.84483
68900	68.9	3.48513	3.35837	3.48933	8155.21	0.63899	558.779	126.305	2627.2	228.917	744.596	3.51537	27.1488	2020.01	881.441	62.7829	240.865	427.144	105.104	839.556	80.7519	-105.147	47.2842	17.1016	473.298	53.123	3.43702	5.54353	33.7757	12.7832	1.85641
69000	69	3.53486	3.35837	3.54071	8271.58	0.63999	601.701	123.827	2702.86	262.81	656.931	3.42166	26.3881	1991.17	869.033	119.909	240.365	432.315	104.702	881.284	88.789	-72.0607	72.6451	10.4955	495.271	59.2061	0.798857	4.44677	36.6557	12.8119	1.84755
69100	69.1	3.43202	3.35837	3.43446	8030.92	0.64099	549.529	114.541	2570.37	180.291	813.459	3.713	26.5334	1933.78	838.378	86.876	241.19	439.075	103.721	856.5	87.4086	-59.0196	57.4214	6.85907	495.092	47.4953	2.17529	7.85699	39.2645	16.1935	2.0886
69200	69.2	3.49233	3.35837	3.49677	8172.06	0.64199	507.05	80.3481	2664.82	222.162	817.789	3.69446	27.4135	1897.74	893.306	75.5348	240.054	450.032	99.7025	841.016	81.3532	-97.6944	52.8041	15.7675	470.817	50.6937	0.52376	4.05142	43.9942	11.4561	2.08374
69300	69.3	3.59892	3.35837	3.60688	8421.46	0.64299	525.479	122.224	2716.43	242.027	848.984	3.35468	27.4453	1966.52	836.176	91.939	243.79	438.139	98.6566	848.239	94.3762	-57.3805	62.5271	12.0191	495.553	57.5275	2.09738	7.36671	42.9529	12.9633	1.73658
69400	69.4	3.48023	3.35837	3.48427	8143.74	0.64399	503.544	90.0491	2535.31	213.074	886.485	3.49519	28.1488	2071.66	842.356	98.1271	242.278	439.122	104.904	877.226	83.4477	-87.3184	51.7256	16.6399	504.309	65.7393	0.762459	5.97086	38.268	15.3834	1.58458
69500	69.5	3.47254	3.35837	3.47633	8125.75	0.64499	505.67	105.383	2574.74	251.556	834.381	3.6773	28.5651	1821.28	892.368	68.5421	239.405	444.845	102.785	823.615	78.9016	-79.5008	44.8824	13.6165	480.867	46.4289	0.551372	5.84691	44.742	14.5963	1.62585
69600	69.6	3.4689	3.35837	3.47256	8117.23	0.64599	465.039	92.5371	2489.8	215.262	803.886	4.27214	28.1566	1915.04	787.7	74.0271	242.671	435.979	101.505	801.511	81.7681	-108.595	48.383	11.5303	493.828	50.0729	2.01866	3.8166	44.395	11.8959	1.34486
69700	69.7	3.47447	3.35837	3.47832	8130.26	0.64699	559.506	97.9662	2610.06	212.96	873.745	3.7741	27.6994	1898.07	844.883	63.6507	243.124	435.768	103.271	779.297	79.6191	-85.1843	42.1058	8.06712	460.973	52.4562	4.6673	8.97948	47.7152	13.4681	1.13351
69800	69.8	3.52942	3.35837	3.53508	8258.84	0.64799	532.472	126.734	2687.88	236.376	819.469	4.02196	28.2337	1875.68	758.094	89.5356	240.935	454.923	106.095	850.485	87.1654	-84.5992	53.2412	14.6772	507.877	50.1475	3.07127	5.66844	54.6934	11.121	1.11879
69900	69.9	3.47074	3.35837	3.47446	8121.54	0.64899	544.814	109.691	2713.19	202.045	793.641	3.6979	28.0883	1998.69	849.902	69.6276	241.772	446.244	106.193	816.199	84.1038	-66.4534	54.0196	17.2643	467.184	68.713	3.60105	4.50284	45.9322	14.8507	1.08814
70000	70	3.43219	3.35837	3.43463	8031.32	0.64999	560.724	89.0765	2710.85	263.849	797.827	3.60342	28.5353	1923.78	968.072	98.6771	239.014	454.519	107.811	755.959	89.7918	-71.9708	38.8558	18.5552	488.823	51.9459	4.92977	4.91724	44.9407	14.8223	1.04023
70100	70.1	3.42606	3.35837	3.4283	8016.99	0.65099	564.798	99.2522	2765.64	208.275	806.431	4.23956	28.84	2066.9	942.85	74.7343	233.273	454.499	109.184	713.289	81.2912	-65.4784	51.1394	12.5277	433.889	52.7402	3.91232	1.07589	51.0329	13.6591	1.23317
70200	70.2	3.44536	3.35837	3.44824	8062.14	0.65199	555.108	127.562	2746.7	254.568	720.052	4.35204	28.4493	1875.57	888.561	113.693	238.598	448.525	109.916	754.694	80.1532	-60.0462	56.0048	8.93765	475.227	56.961	9.47497	6.13994	55.5444	12.1374	1.14584
70300	70.3	3.4454	3.35837	3.44828	8062.23	0.65299	530.687	121.499	2564.08	245.588	885.122	4.07155	28.2801	1999.38	916.189	116.867	240.559	452.801	107.72	833.766	78.6026	-112.789	56.9463	16.0163	492.992	41.6737	5.55436	3.41961	48.22	9.17385	1.0274
70400	70.4	3.45894	3.35837	3.46227	8093.91	0.65399	570.631	106.861	2645.03	220.547	871.287	4.22705	28.2522	1746.34	883.233	101.023	247.742	435.186	105.777	797.879	81.142	-116.762	58.3644	14.2818	480.533	49.1639	3.12859	3.2199	38.6045	11.4222	0.99269
70500	70.5	3.51224	3.35837	3.51734	8218.64	0.65499	558.596	88.4002	2654.48	243.468	846.37	4.31372	28.8634	1993.44	821.956	64.506	243.601	448.947	108.932	820.309	81.4458	-121.526	61.3143	13.004	447.105	58.3181	4.45695	7.71857	40.4561	13.9235	0.980767
70600	70.6	3.57672	3.35837	3.58395	8369.53	0.65599	542.298	89.8709	2550.16	256.6	759.851	3.90666	29.2804	1889.17	888.48	77.8847	243.68	459.031	107.187	802.954	71.9442	-58.5153	39.938	14.58	507.181	69.2132	5.48378	9.26356	45.0784	19.2881	1.05027
70700	70.7	3.58725	3.35837	3.59483	8394.16	0.65699	539.935	134.751	2623.5	191.513	767.845	4.40615	28.186	1864.94	780.406	60.4871	243.427	461.727	111.555	801.257	75.0854	-109.414	68.6636	7.59521	481.805	56.4583	3.8927	3.10461	46.676	12.7884	0.949737
70800	70.8	3.51073	3.35837	3.51578	8215.12	0.65799	505.491	77.8108	2626.32	237.855	786.47	4.43483	27.3546	1917.46	898.47	84.1722	242.085	460.477	108.31	779.159	77.1213	-87.1234	61.5432	5.65724	446.066	53.1504	4.83243	5.16054	64.1112	13.0903	0.783475
70900	70.9	3.46605	3.35837	3.46962	8110.57	0.65899	502.64	70.0985	2602.2	195.127	911.506	4.14142	26.6782	1963.43	827.502	99.0371	248.026	457.761	107.878	826.728	84.0613	-96.6183	48.5195	5.52942	457.668	71.8787	1.61891	10.4347	43.8981	14.4137	0.668064
71000	71	3.3953	3.35837	3.39652	7944.99	0.65999	522.334	92.2225	2587.49	233.498	890.574	3.86375	26.6289	1781.45	800.159	83.5494	249.466	448.234	111.779	893.585	86.309	-65.7512	45.5247	16.5094	490.106	59.8868	3.05361	10.0755	41.5085	21.0089	0.712086
71100	71.1	3.38384	3.35837	3.38468	7918.18	0.66099	508.177	146.535	2686.3	241.082	786.282	4.2366	25.9148	1899.23	959.492	76.833	252.921	443.539	112.913	837.036	94.5001	-123.277	41.5742	12.9276	479.565	45.4763	3.02415	7.84199	31.6349	13.2026	0.665902
71200	71.2	3.57851	3.35837	3.58579	8373.7	0.66199	548.823	95.2726	2683.49	234.515	757.668	4.55972	26.0696	1969.07	850.797	63.532	254.901	433.306	111.711	779.63	95.0041	-93.1704	40.9687	11.7191	450.624	80.0691	2.13197	8.6509	40.0382	14.196	0.541654
71300	71.3	3.5076	3.35837	3.51254	8207.78	0.66299	592.564	92.5172	2398.69	283.554	744.557	4.87738	26.5218	2062.13	882.229	66.052	251.122	439.231	114.449	837.113	83.7962	-92.2257	48.5809	14.4417	475.647	62.9472	4.92229	8.6326	40.6936	24.0323	0.401982
71400	71.4	3.39429	3.35837	3.39548	7942.64	0.66399	522.949	126.334	2572.04	275.002	757.957	4.7333	25.8056	1796.45	781.669	99.6531	253.112	434.431	115.564	811.311	85.7469	-74.5956	53.2065	13.096	493.859	53.3843	2.33114	5.95358	52.1905	17.4176	0.488351
71500	71.5	3.52982	3.35837	3.5355	8259.79	0.66499	551.059	120.368	2544.96	222.801	734.127	5.05992	25.3202	1953.12	855.961	104.559	260.79	436.104	105.459	791.679	78.1469	-76.3301	44.8816	9.78002	515.407	53.378	5.40867	7.10301	37.309	11.4201	0.371013
71600	71.6	3.74839	3.35837	3.76131	8771.24	0.66599	543.363	83.2731	2426.46	231.98	753.183	4.30324	24.6836	1883.8	868.873	89.7801	259.818	442.331	106.719	867.566	81.3552	-102.119	55.8946	7.48669	516.906	49.6411	2.26011	5.24162	55.9799	12.0091	0.550901
71700	71.7	3.46135	3.35837	3.46476	8099.56	0.66699	518.911	108.493	2795.77	273.44	861.31	4.14552	24.3539	1949.21	924.946	86.364	257.447	439.25	115.136	901.399	91.5881	-101.912	64.741	9.29515	475.398	63.2948	4.16967	5.19462	42.3756	14.4096	0.591
71800	71.8	3.49561	3.35837	3.50016	8179.73	0.66799	570.298	104.093	2582.58	245.539	939.678	4.15248	24.8801	1954.37	903.223	100.729	256.238	454.056	114.744	920.585	76.8879	-122.806	55.2859	12.8322	491.337	57.6425	2.0782	4.88384	27.3854	16.1027	0.613146
71900	71.9	3.57754	3.35837	3.5848	8371.44	0.66899	528.981	102.918	2531.03	214.371	873.104	3.96246	25.0725	1867.2	835.539	108.466	257.395	433.457	117.531	854.743	85.6438	-95.4346	51.4578	13.2829	474.364	49.7489	3.45023	6.05223	39.0218	19.4004	0.774756
72000	72	3.5287	3.35837	3.53434	8257.17	0.66999	553.799	99.2475	2674.17	246.092	823.742	3.27681	25.7304	1793.02	844.486	105.667	256.455	448.168	114.857	761.356	96.349	-110.535	54.6888	15.9905	457.753	48.3456	4.19518	4.06687	53.7672	11.0546	0.783171
72100	72.1	3.46499	3.35837	3.46852	8108.08	0.67099	602.361	114.001	2428.19	234.34	829.701	2.70274	26.2553	1929.78	874.153	112.463	255.137	466.42	111.115	840.508	79.6404	-124.523	47.442	7.33818	512.833	55.3023	2.2526	4.38084	52.5289	14.0453	0.87696
72200	72.2	3.48396	3.35837	3.48812	8152.47	0.67199	551.884	126.217	2727.79	257.051	834.207	2.60655	25.3348	1881.42	768.356	99.3315	255.684	449.178	115.9	841.536	79.915	-109.846	63.1994	9.77992	487.268	53.1804	3.21726	6.12899	43.5538	14.0892	0.981875
72300	72.3	3.52572	3.35837	3.53126	8250.19	0.67299	489.006	104.099	2654.31	222.986	823.666	3.052	24.8229	1900.21	965.452	70.9924	261.798	447.734	111.097	792.41	81.2036	-108.914	52.8998	13.7997	476.309	66.7895	5.63926	7.08997	49.7322	16.9214	0.808816
72400	72.4	3.57505	3.35837	3.58222	8365.61	0.67399	579.482	88.9297	2578.64	224.198	756.133	3.01197	24.0859	1959.02	986.577	72.8084	263.644	432.957	115.574	759.509	78.3114	-95.7713	45.7185	10.204	454.007	65.1488	2.71124	2.74249	36.9935	15.9957	0.767098
72500	72.5	3.56751	3.35837	3.57444	8347.97	0.67499	522.877	119.362	2495.12	224.638	820.651	3.50535	23.6106	1866.1	846.568	127.639	262.453	429.82	114.907	742.704	80.0009	-154.204	44.5929	12.7113	452.124	43.8308	6.83239	3.71547	28.2052	10.6745	0.586202
72600	72.6	3.46983	3.35837	3.47353	8119.41	0.67599	516.891	96.3121	2599.64	234.351	778.748	3.8189	24.031	2079.4	816.484	69.2015	263.819	437.522	114.228	767.498	87.8933	-136.004	61.3765	11.2899	513.565	51.5965	1.60219	2.73215	48.9187	12.2862	0.437812
72700	72.7	3.3731	3.35837	3.37358	7893.05	0.67699	540.877	130.431	2784.72	249.668	781.132	3.81036	24.6519	2141.18	828.962	94.2969	259.857	437.901	121.211	768.595	81.0058	-64.4215	53.6663	10.5064	470.384	44.6584	2.37268	6.04666	54.3765	17.0591	0.469982
72800	72.8	3.58127	3.35837	3.58865	8380.18	0.67799	533.955	116.041	2625.79	228.984	880.329	3.69868	24.4308	2008	793.276	119.343	262.94	439.178	119.774	820.517	85.0452	-119.732	52.8885	14.1116	493.921	56.4961	4.12977	4.44476	53.0241	14.617	0.514497
72900	72.9	3.64449	3.35837	3.65396	8528.1	0.67899	432.504	101.662	2702.05	257.364	827.397	3.51371	23.6607	1956.02	810.408	89.2037	269.461	431.191	116.739	791.609	88.8724	-132.469	52.2228	14.6321	488.295	54.1437	4.3648	10.798	38.1531	13.2713	0.523592
73000	73	3.48307	3.35837	3.48719	8150.37	0.67999	508.178	92.9204	2571.23	219.768	820.919	3.70755	23.3138	1964.57	813.573	79.7657	267.866	448.936	117.024	950.419	97.4188	-86.5183	75.1275	5.09993	503.561	58.6369	1.02245	4.5761	50.1343	13.9244	0.61438
73100	73.1	3.65247	3.35837	3.6622	8546.77	0.68099	553.89	103.732	2732.73	268.669	782.395	3.39153	22.5336	1944.89	852.666	106.204	276.943	429.747	114.63	826.135	101.394	-123.211	64.2087	7.51713	506.264	56.335	1.31487	7.11377	39.4199	13.4566	0.628279
73200	73.2	3.50173	3.35837	3.50648	8194.06	0.68199	506.261	102.068	2762.71	212.627	823.545	3.41901	23.1088	1923.36	854.215	103.847	278.106	426.225	114.56	905.035	87.611	-132.043	53.6337	8.37356	488.662	62.7175	2.8529	8.36915	33.9691	15.4293	0.667968
73300	73.3	3.56517	3.35837	3.57201	8342.49	0.68299	515.312	125.473	2633.18	260.318	856.96	3.36713	23.1157	2114.59	878.653	75.7985	276.922	435.716	110.51	866.96	72.0492	-121.442	51.5456	12.1833	490.979	54.5154	3.02185	4.62454	31.656	14.5773	0.575968
73400	73.4	3.63224	3.35837	3.6413	8499.43	0.68399	478.328	126.692	2576.9	215.089	947.127	4.06863	23.3511	2134.38	832.4	85.1451	279.163	429.793	107.743	805.923	68.9843	-152.813	49.1122	9.67421	488.649	53.0744	4.76905	4.01813	38.6334	9.33161	0.823604
73500	73.5	3.49675	3.35837	3.50134	8182.41	0.68499	583.601	123.643	2675.67	260.451	895.141	4.11346	24.0985	2006.06	839.64	77.7712	276.515	445.444	106.937	784.743	74.0416	-138.529	54.8277	9.4165	478.372	61.4215	4.95543	3.57249	45.1891	10.2729	0.848172
73600	73.6	3.51104	3.35837	3.5161	8215.84	0.68599	582.279	112.919	2759.71	183.61	853.214	3.33542	23.8575	1953.48	822.542	103.388	281.145	440.925	105.263	819.116	83.0636	-112.79	53.2213	6.22719	508.012	70.4375	3.78425	5.35259	46.2548	12.9839	0.614509
73700	73.7	3.58322	3.35837	3.59066	8384.73	0.68699	515.928	102.598	2581.27	197.202	924.468	3.82046	23.9222	1744.78	875.892	50.0509	280.411	441.867	101.063	791.806	68.9035	-129.339	40.103	8.54635	469.529	60.6711	4.80924	7.29429	36.8562	12.0475	0.526209
73800	73.8	3.63642	3.35837	3.64563	8509.23	0.68799	511.437	92.5983	2628.76	241.334	828.024	3.46362	24.1834	1907.22	776.488	75.2274	279.222	439.971	107.623	727.665	75.5936	-141.861	48.6326	8.93494	468.845	56.5206	2.79651	6.49401	36.4937	13.4644	0.60729
73900	73.9	3.42836	3.35837	3.43068	8022.36	0.68899	556.812	102.806	2589.21	199.75	790.678	3.40194	24.4959	2108.26	838.218	37.8161	280.625	442.868	102.694	785.005	64.1935	-113.543	60.2509	10.7189	486.925	67.7143	2.98094	3.30052	46.4758	14.2922	0.845537
74000	74	3.51444	3.35837	3.5196	8223.78	0.68999	517.153	105.718	2701.29	270.775	857.222	3.58475	23.8145	2093.08	799.667	122.872	279.095	444.196	109.599	817.355	77.3236	-123.382	60.4774	21.5703	463.984	57.5631	6.81159	2.18247	40.7711	10.6561	0.969334
74100	74.1	3.50303	3.35837	3.50782	8197.1	0.69099	496.842	107.319	2549.87	206.291	762.588	3.54211	24.113	2204.94	833.305	71.558	282.639	442.29	108.978	852.216	74.0828	-88.9455	39.6798	8.16096	535.772	56.4507	5.96751	3.77136	50.0308	11.943	0.879478
74200	74.2	3.60338	3.35837	3.61149	8431.9	0.69199	554.258	139.301	2702.45	215.536	788.16	3.04651	24.7515	1921.53	864.469	77.8446	287.776	435.87	110.695	880.427	85.4809	-121.072	56.1183	11.3737	505.706	59.3887	5.50804	4.81402	40.144	17.4614	0.823023
