step	time	T	Ekin	lj	bond_2	angle_4	dihedral_0	lj-14_0	lj-14_1
3.653e+06	3653	2.47687	22291.8	-30607.9	6825.51	6598.15	7086.4	-834.15	-2171.12
3.654e+06	3654	2.50235	22521.1	-30586.4	6759.44	6749.73	6925.44	-860.492	-2096.77
3.655e+06	3655	2.48189	22337	-30665.5	6966.18	6190.98	7028.3	-798.493	-2127.17
3.656e+06	3656	2.52336	22710.2	-30705.1	6829.03	6580.07	7039.57	-782.042	-2127.93
3.657e+06	3657	2.4762	22285.8	-30729.5	6886.38	6449.55	7272.74	-820.694	-2197.26
3.658e+06	3658	2.46926	22223.3	-30481.3	7011.99	6268.16	7360.43	-760.404	-2154.81
3.659e+06	3659	2.50132	22511.9	-30528	6844.31	6288.01	7187.72	-812.42	-2181.35
3.66e+06	3660	2.49243	22431.9	-30618	6846.97	6502.91	7122.09	-837.431	-2205.99
3.661e+06	3661	2.4534	22080.6	-30578.9	6590.32	6647.92	7191.62	-877.109	-2167.53
3.662e+06	3662	2.48342	22350.8	-30588.7	6865.84	5965.22	7470.92	-830.876	-2210.75
3.663e+06	3663	2.4967	22470.3	-30556.9	6985.99	6277.72	7317.33	-894.02	-2141.7
3.664e+06	3664	2.51822	22664	-30547	6882.17	6447.95	7321.03	-903.755	-2156.62
3.665e+06	3665	2.47973	22317.5	-30650.3	6702.1	6341.11	6959.82	-881.659	-2183.59
3.666e+06	3666	2.47696	22292.7	-30616.4	6957.94	6448.9	7059.44	-789.409	-2149.96
3.667e+06	3667	2.41038	21693.4	-30566.5	7034.49	6535.33	6822.29	-855.126	-2240.21
3.668e+06	3668	2.49761	22478.5	-30566.9	6901.03	6505.33	7038.01	-847.048	-2167.8
3.669e+06	3669	2.47117	22240.6	-30519.2	6858.15	6362.93	7089.15	-860.03	-2116.17
3.67e+06	3670	2.41428	21728.5	-30463.7	6654.75	6453	6946.13	-800.929	-2094.93
3.671e+06	3671	2.47902	22311.1	-30723.7	7013.84	6137.64	7161.38	-821.516	-2199.33
3.672e+06	3672	2.44821	22033.9	-30807.1	6936.38	6356.46	7123.52	-837.338	-2242.61
3.673e+06	3673	2.46255	22163	-30693.8	6997.93	6160.53	7111.21	-797.805	-2176.73
3.674e+06	3674	2.45252	22072.7	-30589.4	6945.1	6254.12	7183.2	-875.073	-2196.27
3.675e+06	3675	2.49114	22420.2	-30572.9	6890.68	6370.29	6996.08	-891.562	-2134.43
3.676e+06	3676	2.47329	22259.6	-30671.1	7004.62	6476.76	6890.5	-838.892	-2132.16
3.677e+06	3677	2.469	22221	-30768	7047.77	6347.2	7134.31	-842.049	-2050.36
3.678e+06	3678	2.50758	22568.2	-30521.5	6829.5	6372.55	7345.23	-778.971	-2172.81
3.679e+06	3679	2.46943	22224.9	-30647.2	6887.77	6329.18	7012.01	-838.07	-2189.35
3.68e+06	3680	2.44613	22015.2	-30630.2	6896.2	6345.83	7060.65	-751.142	-2285.2
3.681e+06	3681	2.45779	22120.1	-30703.5	6872.79	6293.33	7150.34	-790.95	-2182.87
3.682e+06	3682	2.48687	22381.8	-30620.7	6637.32	6454.49	7341.53	-779.315	-2198.17
3.683e+06	3683	2.48904	22401.3	-30732.6	6973.8	6202.55	6980.3	-743.168	-2238.35
3.684e+06	3684	2.51902	22671.2	-30562.5	6839.29	6469.88	7049.46	-758.651	-2271.28
3.685e+06	3685	2.47944	22315	-30519.8	6899.21	6423.83	6978.71	-802.88	-2232.66
3.686e+06	3686	2.48378	22354.1	-30743.3	6759.51	6528.08	7205.51	-844.64	-2180.97
3.687e+06	3687	2.45009	22050.8	-30483.1	6791.86	6258.61	6851.11	-778.403	-2105.67
3.688e+06	3688	2.52504	22725.3	-30664	6954.12	6557.93	7121.25	-888.1	-2272.59
3.689e+06	3689	2.49372	22443.5	-30599	6744.39	6368.45	7075.14	-812.177	-2137.38
3.69e+06	3690	2.4499	22049.1	-30568.4	6783.54	6501.78	7023.4	-781.429	-2056.41
3.691e+06	3691	2.49989	22499	-30733.7	6587.47	6446.48	7192.6	-803.61	-2156.46
3.692e+06	3692	2.47118	22240.7	-30560.7	6712.31	6426.85	7190.75	-804.556	-2259.95
3.693e+06	3693	2.52171	22695.4	-30445.9	6888.3	6491.19	7243.32	-909.277	-2026.11
3.694e+06	3694	2.48435	22359.2	-30581.5	6762.66	6527.18	7226.65	-791.62	-2188.48
3.695e+06	3695	2.47402	22266.2	-30630	6721.36	6335.05	7037.05	-884.361	-2126.13
3.696e+06	3696	2.50698	22562.8	-30585	6888.74	6616.75	6942.05	-825.311	-2178.25
3.697e+06	3697	2.50648	22558.3	-30583.4	6679.74	6554.13	7129.26	-782.331	-2193.55
3.698e+06	3698	2.44978	22048	-30659	6882.56	6186.4	7199.2	-787.128	-2166.07
3.699e+06	3699	2.50108	22509.7	-30452.5	7068.82	6538.09	7031.39	-778.969	-2214.15
3.7e+06	3700	2.45271	22074.3	-30500	6981.59	6416.6	7096.02	-775.801	-2256.72
3.701e+06	3701	2.42744	21846.9	-30534.1	6816.92	6498.32	7287.36	-777.553	-2144.46
3.702e+06	3702	2.52108	22689.8	-30683	6921.37	6544.07	7098.87	-828.13	-2088.63
3.703e+06	3703	2.44574	22011.6	-30558.3	6774.7	6328.04	7107.28	-852.862	-2210.54
3.704e+06	3704	2.47874	22308.7	-30493.1	6944.96	6488.53	7038.64	-810.695	-2103.39
3.705e+06	3705	2.46141	22152.7	-30572.6	6978.05	6414.63	7144.09	-796.941	-2214.29
3.706e+06	3706	2.46168	22155.1	-30562.7	6867.83	6522.99	7209.38	-845.37	-2085.66
3.707e+06	3707	2.54267	22884	-30599	6931.23	6474.36	7125.39	-875.286	-2179.81
3.708e+06	3708	2.49584	22462.6	-30680.1	6935.16	6451.56	7020.18	-842.386	-2099.45
3.709e+06	3709	2.44932	22043.8	-30492.9	6773.42	6400.37	7082.31	-884.425	-2080.16
3.71e+06	3710	2.47834	22305	-30604.7	6690.83	6232.32	6942.23	-845.483	-2127.15
3.711e+06	3711	2.47172	22245.5	-30596.8	6645.98	6509.17	7211.48	-831.171	-2230.72
3.712e+06	3712	2.45796	22121.6	-30744.2	6879.76	6513.66	7240.87	-842.068	-2288.1
3.713e+06	3713	2.44248	21982.3	-30780	6835.47	6168.52	7117.82	-766.92	-2167.96
3.714e+06	3714	2.47037	22233.3	-30510.8	7020.8	6509.33	7172.65	-799.066	-2241.65
3.715e+06	3715	2.46999	22229.9	-30638.2	6852.59	6254.91	7058.74	-766.06	-2126.04
3.716e+06	3716	2.48791	22391.2	-30694	6767.47	6617.19	6827.16	-821.527	-2169.97
3.717e+06	3717	2.48815	22393.4	-30514.8	6852.44	6500.32	6971.01	-778.784	-2139.54
3.718e+06	3718	2.48229	22340.6	-30557.4	6941.59	6393.94	7117.19	-815.043	-2177.99
3.719e+06	3719	2.4845	22360.5	-30612.1	6948.57	6351.5	6867.99	-822.182	-2126.56
3.72e+06	3720	2.46744	22207	-30696.3	7100.9	6423.38	6945.76	-853.893	-2126.08
3.721e+06	3721	2.4694	22224.6	-30548.8	6839.56	6436.83	7141.3	-834.312	-2205.61
3.722e+06	3722	2.48565	22370.9	-30677	6949.09	6762.82	7044.16	-884.331	-2231.05
3.723e+06	3723	2.49303	22437.2	-30553.7	6813.29	6049.75	7015.19	-841.981	-2156.47
3.724e+06	3724	2.49198	22427.8	-30662.8	6941.05	6247.64	7031.1	-856.457	-2112.77
3.725e+06	3725	2.45774	22119.7	-30724.9	6921.88	6157.39	7228.1	-827.049	-2177.98
3.726e+06	3726	2.47056	22235.1	-30656.8	6945.63	6619.51	7318.21	-876.848	-2280.47
3.727e+06	3727	2.46305	22167.4	-30803.3	6881.13	6525.36	6931.04	-810.413	-2223.87
3.728e+06	3728	2.44081	21967.3	-30762.1	6515.11	6325.09	7109.4	-736.662	-2126.08
3.729e+06	3729	2.45608	22104.7	-30712.4	6939.86	6358.09	7191.23	-722.59	-2211.82
3.73e+06	3730	2.4396	21956.4	-30778.9	6996.8	6585.66	7066.33	-762.883	-2187.67
3.731e+06	3731	2.45561	22100.5	-30590.2	6876.89	6484.3	7323.8	-777.97	-2225.13
3.732e+06	3732	2.48264	22343.7	-30671.2	6876.26	6238.95	7252.03	-764.04	-2225.99
3.733e+06	3733	2.46226	22160.3	-30675.7	6988.64	6423.18	7348.33	-781.97	-2223.6
3.734e+06	3734	2.48319	22348.7	-30723.1	6906.26	6166.57	7107.5	-831.149	-2161.81
3.735e+06	3735	2.49855	22486.9	-30587.3	6888.95	6453.35	7213.88	-805.386	-2214.07
3.736e+06	3736	2.49458	22451.2	-30649.9	6702.03	6465.53	6993.94	-775.116	-2187.6
3.737e+06	3737	2.47689	22292	-30722.5	6920.78	6471.68	7263.45	-815.873	-2180.84
3.738e+06	3738	2.48207	22338.7	-30679	7083.88	6436.32	7400.47	-840.725	-2196.88
3.739e+06	3739	2.47903	22311.3	-30616.7	7176.49	6569.97	7167.46	-827.561	-2195.62
3.74e+06	3740	2.50278	22525.1	-30705.1	6888.25	6374.68	7065.12	-799.373	-2176.22
3.741e+06	3741	2.48507	22365.7	-30475.7	6804.24	6441.7	7441.87	-812.912	-2232.84
3.742e+06	3742	2.46528	22187.5	-30807.8	6811.44	6414.37	7130.04	-816.892	-2281.12
3.743e+06	3743	2.51739	22656.5	-30718.1	6775.32	6269.46	6814.25	-857.129	-2170.09
3.744e+06	3744	2.53653	22828.8	-30614.3	6825.73	6527.93	6875.22	-833.806	-2183.21
3.745e+06	3745	2.50468	22542.1	-30634.7	7028.9	6343.74	6978.58	-816.984	-2193.14
3.746e+06	3746	2.46673	22200.6	-30634.6	6800.32	6452.19	6916.1	-834.022	-2150.37
3.747e+06	3747	2.47596	22283.7	-30555.2	7043.62	6193.57	6999.74	-827.037	-2138.24
3.748e+06	3748	2.48224	22340.1	-30419.5	6694.5	6316.77	7125.82	-816.921	-2107.96
3.749e+06	3749	2.44735	22026.2	-30670.7	6916.06	6478.96	6937.45	-843.399	-2161.95
3.75e+06	3750	2.53008	22770.7	-30635.2	6945.24	6690.41	7008.82	-786.852	-2201.96
3.751e+06	3751	2.44633	22017	-30541.1	7020.17	6280	7076.71	-826.118	-2205.47
3.752e+06	3752	2.51906	22671.5	-30590	6922.42	6429.72	7004.13	-826.005	-2109.71
3.753e+06	3753	2.49523	22457.1	-30755.9	6788.37	6520.31	6956.71	-803.406	-2223.82
3.754e+06	3754	2.5369	22832.1	-30740	6829.86	6487.07	6989.48	-832.899	-2267.4
3.755e+06	3755	2.44876	22038.8	-30895.4	6859.62	6384.14	7194.75	-798.89	-2225.64
3.756e+06	3756	2.47614	22285.2	-30607.2	6729.74	6359.25	7140.74	-775.879	-2228.87
3.757e+06	3757	2.51146	22603.1	-30563.2	7025.91	6201.41	7027.12	-796.986	-2260.58
3.758e+06	3758	2.48401	22356.1	-30811	6819.47	6398.24	7135.98	-770.84	-2231.14
3.759e+06	3759	2.43061	21875.5	-30707.7	6815.7	6145.25	6794.8	-733.086	-2187.35
3.76e+06	3760	2.47805	22302.4	-30760	6647.72	6642.6	7068.59	-793.491	-2278.41
3.761e+06	3761	2.49007	22410.6	-30719.1	6730.89	6096.46	7196.9	-796.92	-2195.02
3.762e+06	3762	2.47458	22271.3	-30715.3	6791.05	6724.16	7114.67	-758.888	-2268.92
3.763e+06	3763	2.4934	22440.6	-30740.6	6869.99	6230.91	6954.49	-828.163	-2226.33
3.764e+06	3764	2.44384	21994.6	-30703.2	6788.34	6402.94	7171.4	-811.807	-2225.05
3.765e+06	3765	2.51667	22650	-30466.2	6892.46	6520.69	7145.63	-801.678	-2207.48
3.766e+06	3766	2.51069	22596.2	-30698.6	6704.97	6356.47	6884.31	-809.644	-2224.43
3.767e+06	3767	2.47861	22307.5	-30728.2	6944.07	6507.84	7030.71	-847.017	-2271.61
3.768e+06	3768	2.49335	22440.1	-30662.4	7062.1	6592.55	6963.05	-828.252	-2172.11
3.769e+06	3769	2.47089	22238	-30821.2	7008.54	6340.12	6882.86	-833.788	-2180.14
3.77e+06	3770	2.47993	22319.3	-30772.5	6737.89	6428.4	7142.36	-834.86	-2226.8
3.771e+06	3771	2.46027	22142.5	-30634.2	6958.92	6420.06	7064.77	-776.617	-2205.98
3.772e+06	3772	2.47897	22310.7	-30739.1	6714.12	6428.66	7230.15	-852.474	-2196.55
3.773e+06	3773	2.49869	22488.2	-30805.1	6672.62	6535.99	7128.45	-761.262	-2243.58
3.774e+06	3774	2.48125	22331.2	-30657.4	6731.14	6480.74	7135.03	-809.546	-2268.36
3.775e+06	3775	2.47015	22231.3	-30550	6779.12	6470.39	7134.94	-828.27	-2224.48
3.776e+06	3776	2.43963	21956.7	-30744	6759.19	6373.19	7175.65	-783.44	-2286.93
3.777e+06	3777	2.48162	22334.6	-30710	6900.31	6515.88	7194.11	-807.848	-2278.04
3.778e+06	3778	2.48399	22355.9	-30633.7	7088.92	6378.22	7030.5	-845.472	-2301.76
3.779e+06	3779	2.4842	22357.8	-30852.1	7030.32	6526.23	6915.64	-758.478	-2239.06
3.78e+06	3780	2.45706	22113.5	-30583.8	6816.84	6458.26	6971.55	-738.084	-2274.88
3.781e+06	3781	2.41331	21719.8	-30756.4	6972.24	6360.16	7287.86	-756.989	-2292.67
3.782e+06	3782	2.4506	22055.4	-30728.3	7200.18	6498.41	6875.22	-751.291	-2200.85
3.783e+06	3783	2.47688	22291.9	-30879	6808.23	6366.37	7041.83	-756.979	-2301.71
3.784e+06	3784	2.46118	22150.6	-30699.7	6895.72	6639.76	7148.54	-818.123	-2249.78
3.785e+06	3785	2.47309	22257.8	-30856.1	7092.88	6292.95	6987.88	-810.269	-2255.09
3.786e+06	3786	2.48245	22342.1	-30682.8	7011.56	6429.19	6862.24	-751.787	-2178.53
3.787e+06	3787	2.48052	22324.7	-30820	6935.92	6136.01	6891.37	-797.816	-2118.05
3.788e+06	3788	2.50975	22587.7	-30485.7	6711.88	6462.27	7177.47	-829.125	-2261.66
3.789e+06	3789	2.48552	22369.7	-30608.5	6828.47	6353.45	6903.95	-791.206	-2170.95
3.79e+06	3790	2.46158	22154.2	-30600.2	6760.02	6465.13	7001.83	-862.171	-2196.13
3.791e+06	3791	2.49378	22444	-30717.8	6715.46	6419.43	6917.96	-821.33	-2208.58
3.792e+06	3792	2.54066	22865.9	-30547	6704.99	6393.69	7192.13	-840.509	-2188.09
3.793e+06	3793	2.50027	22502.5	-30653.4	6738.16	6447.26	7077.41	-846.006	-2208.87
3.794e+06	3794	2.49972	22497.5	-30605.3	6935.86	6506.6	7018.57	-839.327	-2097.01
3.795e+06	3795	2.45415	22087.3	-30555.3	6588.08	6411.84	7151.59	-881.246	-2140.03
3.796e+06	3796	2.45033	22053	-30749.8	7002.16	6668.38	7125.99	-870.988	-2145.34
3.797e+06	3797	2.46623	22196.1	-30533.8	6956.23	6401.42	7151.69	-881.148	-2142.56
3.798e+06	3798	2.46042	22143.8	-30702.8	6940.87	6390.48	7073.17	-821.1	-2209.54
3.799e+06	3799	2.48758	22388.3	-30701.7	6730.15	6432.26	7157.5	-811.981	-2146.63
3.8e+06	3800	2.47636	22287.3	-30544.5	6730.06	6380.34	7082.94	-833.29	-2207.07
3.801e+06	3801	2.50929	22583.7	-30611.1	6729.02	6332.18	7235.19	-765.514	-2144.98
3.802e+06	3802	2.50424	22538.2	-30629.5	6978.83	6319.45	7058.58	-821.257	-2241.02
3.803e+06	3803	2.4699	22229.1	-30543.3	6772.56	6243.51	7084.54	-777.39	-2255.77
3.804e+06	3804	2.45571	22101.4	-30617.6	6649.98	6255.24	7206.59	-805.404	-2187.78
3.805e+06	3805	2.44778	22030	-30676.6	6721.4	6597.9	7188.76	-820.115	-2159.76
3.806e+06	3806	2.49559	22460.3	-30624.3	6924.01	6581.44	7134.09	-846.686	-2239.71
3.807e+06	3807	2.45286	22075.8	-30570	6949.88	6291.54	7087.44	-805.693	-2119.99
3.808e+06	3808	2.42781	21850.3	-30675.6	6718.24	6300.88	7171.1	-876.958	-2089.61
3.809e+06	3809	2.47892	22310.3	-30665.7	6941.38	6180.75	7040.12	-834.494	-2084.39
3.81e+06	3810	2.47216	22249.4	-30530.2	7034.89	6229.44	7328.65	-898.448	-2241.51
3.811e+06	3811	2.43122	21881	-30609.5	7001.38	6341.73	7093.71	-808.352	-2237.39
3.812e+06	3812	2.52001	22680.1	-30551.6	6716.81	6320.96	7103.49	-803.652	-2157.12
3.813e+06	3813	2.49064	22415.7	-30570.1	6766.67	6337.96	6893.53	-733.878	-2162.15
3.814e+06	3814	2.50068	22506.1	-30535	7010.32	6333.65	6829.84	-773.031	-2134.85
3.815e+06	3815	2.46189	22157	-30737.5	6800.76	6340.73	6973.16	-768.467	-2106.72
3.816e+06	3816	2.45745	22117.1	-30612.9	6772.75	6256.35	7291.86	-783.411	-2194.32
3.817e+06	3817	2.50316	22528.5	-30629.8	6949.17	6311.02	6892.1	-773.578	-2137.77
3.818e+06	3818	2.47319	22258.7	-30676.2	6913.12	6468.74	7100.91	-814.582	-2159.4
3.819e+06	3819	2.48415	22357.4	-30671.2	6844.19	6407.04	6982.9	-853.481	-2066.26
3.82e+06	3820	2.48885	22399.6	-30693.8	6710.39	6516.15	6905.71	-807.616	-2196.72
3.821e+06	3821	2.46316	22168.4	-30453.1	6927.29	6510.21	6997.3	-785.027	-2162.19
3.822e+06	3822	2.49321	22438.9	-30585	6994.93	6481.53	6825.45	-828.453	-2076.38
3.823e+06	3823	2.47983	22318.5	-30594.6	6840.23	6356.49	7147.94	-840.528	-2186.1
3.824e+06	3824	2.47231	22250.8	-30488.7	7092.09	6147.48	7203.72	-782.112	-2136.87
3.825e+06	3825	2.49674	22470.7	-30760.3	6739.49	6490.46	7142.54	-828.778	-2114.12
3.826e+06	3826	2.45028	22052.5	-30460.2	6991.56	6092.74	6939.94	-836.145	-2124.52
3.827e+06	3827	2.51441	22629.7	-30499.2	7110.75	6572.45	6960.34	-815.425	-2208.33
3.828e+06	3828	2.49869	22488.2	-30606	6664.87	6394.85	6851.56	-895.822	-2181.51
3.829e+06	3829	2.49373	22443.6	-30735.6	6827.57	6404.25	7304.3	-849.111	-2208.68
3.83e+06	3830	2.46382	22174.4	-30602.2	7091.37	6372.17	6863.9	-821.574	-2134.56
3.831e+06	3831	2.49253	22432.8	-30579.1	6786.05	6190.61	7212.94	-848.114	-2201.74
3.832e+06	3832	2.50723	22565.1	-30523.5	6893.66	6153.6	7080.86	-830.494	-2029.11
3.833e+06	3833	2.44367	21993	-30482.4	6684.2	6694.89	6988.9	-877.641	-2202.87
3.834e+06	3834	2.48015	22321.3	-30494.5	6830.35	6097.32	6879.27	-813.867	-2130.65
3.835e+06	3835	2.49832	22484.9	-30453.3	7054.53	6453.43	7192.83	-841.108	-2189.17
3.836e+06	3836	2.5015	22513.5	-30549.4	6752	6489.21	7028.64	-901.147	-2135.16
3.837e+06	3837	2.50251	22522.6	-30757.5	6755.14	6250.01	7220.65	-868.095	-2167.81
3.838e+06	3838	2.48113	22330.2	-30570.7	6814.68	6369.17	7051.47	-809.575	-2033.9
3.839e+06	3839	2.50333	22530	-30684.6	7077.54	6370.57	7023.62	-813.376	-2055.23
3.84e+06	3840	2.49886	22489.7	-30449.7	7191.85	6422.28	7013.28	-827.817	-2193.24
3.841e+06	3841	2.49576	22461.8	-30728.8	6710.59	6328.62	7022.16	-811.308	-2093.22
3.842e+06	3842	2.52773	22749.5	-30597.7	6857.63	6463.33	6938.02	-763.997	-2112.02
3.843e+06	3843	2.4583	22124.7	-30529.5	6895.91	6281.84	7093.37	-847.324	-2121.66
3.844e+06	3844	2.516	22644	-30550.8	6951.86	6304.44	7093.92	-740.825	-2211.58
3.845e+06	3845	2.50182	22516.4	-30565.3	6876.02	6367.81	7213.01	-835.398	-2216.09
3.846e+06	3846	2.43943	21954.9	-30627.3	6913.03	6512.31	7148.69	-820.228	-2125.22
3.847e+06	3847	2.48576	22371.8	-30580	6886.42	6530.23	6960.16	-816.9	-2124.37
3.848e+06	3848	2.47967	22317.1	-30611.2	6765.99	6402.65	7364.67	-826.338	-2118.31
3.849e+06	3849	2.49628	22466.5	-30620.8	6906.27	6501.13	7231.74	-800.383	-2210.25
3.85e+06	3850	2.3823	21440.7	-30535.5	6736.78	6516.32	7169.67	-757.945	-2182.07
3.851e+06	3851	2.49674	22470.7	-30642.6	6827.12	6440.49	7212.62	-762.32	-2105.21
3.852e+06	3852	2.44117	21970.5	-30597.6	7072.69	6618.32	6851.78	-848.612	-2176.38
3.853e+06	3853	2.50066	22505.9	-30777.4	6903.13	6489.18	7246.01	-764.912	-2129.77
3.854e+06	3854	2.48818	22393.6	-30706.1	6912.41	6348.86	7146.46	-763.365	-2055.13
3.855e+06	3855	2.46461	22181.5	-30626.5	6784.1	6133.63	6958.09	-701.144	-2119.95
3.856e+06	3856	2.4763	22286.7	-30619.7	7089.87	6572.21	7072.54	-815.533	-2164.86
3.857e+06	3857	2.45887	22129.9	-30622.7	6697.58	6362.95	7087.2	-763.961	-2023.13
3.858e+06	3858	2.50429	22538.6	-30360.1	6942.21	6439.03	6956.81	-817.023	-2166.19
3.859e+06	3859	2.45586	22102.8	-30615.7	6667.16	6651.66	7222.88	-894.54	-2176.64
3.86e+06	3860	2.49664	22469.7	-30631.1	6904.79	6498.66	6929.25	-808.481	-2104.93
3.861e+06	3861	2.47834	22305.1	-30803.4	6904.79	6711.45	6779.48	-830.261	-2148.73
3.862e+06	3862	2.47592	22283.3	-30621.3	6957.84	6385	7171.22	-852.527	-2223.66
3.863e+06	3863	2.46664	22199.7	-30573.6	7067.71	6469.75	7227.8	-833.708	-2187.2
3.864e+06	3864	2.45233	22071	-30741.1	6674.51	6242.76	7261.62	-766.403	-2213.59
3.865e+06	3865	2.50511	22546	-30494.9	6738.46	6555.52	7023.64	-779.071	-2136.67
3.866e+06	3866	2.47729	22295.6	-30769.4	6700.35	6404.54	6808.95	-815.926	-2092.22
3.867e+06	3867	2.47377	22263.9	-30736.8	7041.03	6228.97	7276.55	-841.935	-2162.62
3.868e+06	3868	2.44904	22041.3	-30563.6	6849.13	6430.2	7082.89	-762.672	-2248.43
3.869e+06	3869	2.438	21942	-30602.6	6798.26	6431.85	6908.91	-784.212	-2145.98
3.87e+06	3870	2.47094	22238.5	-30540.3	6938.52	6378.4	7062.01	-755.533	-2181.46
3.871e+06	3871	2.43217	21889.5	-30683.2	6883.47	6323.05	7033.14	-789.361	-2202.2
3.872e+06	3872	2.54435	22899.2	-30651.7	7107.03	6434.06	7113.49	-813.869	-2182.99
3.873e+06	3873	2.53117	22780.5	-30667.1	6789.59	6466.37	7334.72	-823.413	-2228.5
3.874e+06	3874	2.51773	22659.5	-30664.8	6920.44	6270.72	6961.57	-796.057	-2182.41
3.875e+06	3875	2.45821	22123.9	-30716.7	7063.01	6509.46	7051.05	-836.552	-2148.09
3.876e+06	3876	2.49131	22421.8	-30745.1	7060.2	6320.26	7240.73	-767.739	-2204.91
3.877e+06	3877	2.4593	22133.7	-30572.6	6928.31	6301.98	6818.58	-819.028	-2216.97
3.878e+06	3878	2.45792	22121.3	-30769	6706.19	6286.65	7019.45	-789.512	-2175.38
3.879e+06	3879	2.54674	22920.7	-30639.3	6817.02	6256.06	6909.16	-796.282	-2159.39
3.88e+06	3880	2.44683	22021.4	-30566.6	7002.91	6419.75	7137.24	-838.026	-2152.11
3.881e+06	3881	2.491	22419	-30734.3	6974.08	6368.63	6955.01	-798.71	-2164.13
3.882e+06	3882	2.46628	22196.5	-30754.1	6419.17	6462.22	6973.38	-816.928	-2177.7
3.883e+06	3883	2.48439	22359.5	-30791.6	6741.62	6479.31	6993.33	-797.965	-2123.8
3.884e+06	3884	2.50081	22507.3	-30572	6766.73	6279.58	7154.17	-785.579	-2206.07
3.885e+06	3885	2.50901	22581.1	-30769.6	6936.7	6402.27	7064.57	-792.573	-2286.81
3.886e+06	3886	2.50722	22565	-30726.1	6952.19	6213.06	6952.89	-864.297	-2202.72
3.887e+06	3887	2.49122	22420.9	-30644.2	6809.46	6259.33	7151.51	-797.451	-2170.38
3.888e+06	3888	2.48969	22407.2	-30672.4	6836.49	6477.53	7057.99	-812.513	-2223.11
3.889e+06	3889	2.48855	22396.9	-30643.6	6977.5	6388.99	7241.77	-753.816	-2323.97
3.89e+06	3890	2.4482	22033.8	-30577.4	6858.37	6522.89	7198.48	-794.272	-2236.57
3.891e+06	3891	2.42015	21781.4	-30537.8	6888.09	6353.54	6962.95	-830.624	-2199.75
3.892e+06	3892	2.46288	22165.9	-30549.3	6762.93	6517.39	7189.36	-797.559	-2262.52
3.893e+06	3893	2.47601	22284.1	-30535	6890.5	6464.86	6967.32	-819.134	-2175.84
3.894e+06	3894	2.46224	22160.2	-30588.7	6766.8	6314.89	7027.47	-783.071	-2135.65
3.895e+06	3895	2.50296	22526.7	-30812.9	6831.15	6319.68	6883.29	-822.032	-2128.42
3.896e+06	3896	2.45328	22079.5	-30647.1	6724.75	6250.04	6989.5	-770.624	-2177.87
3.897e+06	3897	2.46919	22222.7	-30582.6	6747.86	6344.36	7290.92	-818.625	-2267.06
3.898e+06	3898	2.48332	22349.9	-30722.4	6643.78	6328.24	7030.2	-826.899	-2105.25
3.899e+06	3899	2.48929	22403.6	-30861.4	6839.27	6491.82	7216.46	-785.365	-2315.76
3.9e+06	3900	2.48839	22395.5	-30751.8	6802.34	6445.23	6922.11	-820.372	-2233.12
3.901e+06	3901	2.52278	22705	-30790	6892.75	6370.02	6889.89	-863.099	-2300.43
3.902e+06	3902	2.44086	21967.7	-30668.3	6704.53	6364.81	6948.81	-804.449	-2168.81
3.903e+06	3903	2.47496	22274.6	-30663.5	6852.66	6378.31	6860.42	-767.799	-2226.75
3.904e+06	3904	2.50829	22574.7	-30730.1	6856.1	6281.1	7033.33	-781.043	-2271.14
3.905e+06	3905	2.51647	22648.2	-30612.3	6818.57	6510.48	6940.01	-785.766	-2111.77
3.906e+06	3906	2.454	22086	-30686.9	6906.89	6353.53	7044.83	-755.485	-2204.4
3.907e+06	3907	2.48181	22336.3	-30714.5	6979.69	6194.36	7080.07	-768.569	-2197.09
3.908e+06	3908	2.49048	22414.3	-30836	6730.22	6452.02	7101.49	-741.079	-2229.53
3.909e+06	3909	2.4707	22236.3	-30571.2	6924.88	6206.39	7349.89	-842.773	-2246.68
3.91e+06	3910	2.48086	22327.7	-30849	7175.65	6377.92	7059.03	-808.818	-2250.34
3.911e+06	3911	2.45623	22106.1	-30804.8	6715.12	6469.52	7247.75	-798.419	-2172.48
3.912e+06	3912	2.52676	22740.8	-30796.3	6825.1	6422.3	7143.21	-836.846	-2194.28
3.913e+06	3913	2.48734	22386.1	-30654.8	6937.96	6405.39	7076.53	-825.27	-2190.53
3.914e+06	3914	2.46965	22226.9	-30685	6728.49	6237.23	7210.67	-800.584	-2130.17
3.915e+06	3915	2.45818	22123.7	-30648.5	6524.15	6438.24	7156.54	-885.917	-2230.8
3.916e+06	3916	2.48103	22329.3	-30672.3	6838.04	6359.34	6960.89	-821.416	-2280.76
3.917e+06	3917	2.49631	22466.8	-30649.1	7059.01	6527.35	6943.48	-870.845	-2198.68
3.918e+06	3918	2.48089	22328	-30656.8	6719.04	6519.59	7065.06	-839.004	-2153.41
3.919e+06	3919	2.51588	22642.9	-30713.5	7129.25	6325.71	7202.61	-823.556	-2165.66
3.92e+06	3920	2.44691	22022.2	-30573.1	6718.28	6305.84	6948.29	-744.897	-2120.57
3.921e+06	3921	2.47959	22316.3	-30262.7	6980.52	6570.33	7124.07	-827.741	-2120.3
3.922e+06	3922	2.48243	22341.9	-30879.7	6821.43	6276.84	7364.75	-794.759	-2222.94
3.923e+06	3923	2.51957	22676.2	-30626.8	6915.38	6488.88	6874.94	-763.299	-2179.56
